p:min_p,p:reasoning_effort,p:repeat_penalty,p:temperature,p:top_k,p:top_p,objective,job_id,job_status,m:timestamp_submit,m:task_id,m:timestamp_gather,sol.p:min_p,sol.p:reasoning_effort,sol.p:repeat_penalty,sol.p:temperature,sol.p:top_k,sol.p:top_p,sol.objective,sol.objective_std_al,sol.objective_std_ep
0.051408962154365814,low,1.265521114591609,2.596421622606364,27,0.23126059410044167,0.0,17,DONE,622.2938339710236,177,629.7958929538727,0.9688697363028116,low,1.9758194054186868,3.7459916523482164,19,0.3164026403800011,0.012357142857142858,0.09389257865524098,0.058211919320878
0.3606604882738001,low,0.5204056178591988,4.8060758036426225,97,0.48521854482779336,0.0,13,DONE,372.7083628177643,461,648.8704059123993,0.9576269986214202,medium,1.9300590608574886,4.704635112578894,0,0.2011440187886067,0.0018181818181818182,0.038569460791993505,0.018090680674665818
0.6355320300237554,medium,1.618321583850269,0.632221846418521,69,0.2139014561694391,0.0,19,DONE,649.0766243934631,99,656.6712546348572,0.6296068700074456,medium,1.8412288069223608,3.6658625007934913,4,0.11826111224512954,0.002857142857142857,0.045175395145262566,0.028428212488760568
0.4183072005703896,low,0.7235900535298394,2.7925816562382706,6,0.8187975096468948,0.0,20,DONE,656.8753459453583,18,664.6438980102539,0.8342702218667709,medium,1.9761086932278227,3.061070273001722,14,0.906247886379152,0.006523809523809523,0.07092041465910574,0.03809913670527293
0.07048196252966397,low,1.9282454008861398,0.3883805665037573,100,0.6816908249384012,0.0,21,DONE,664.8297090530396,44,670.5956711769104,0.8595156908021266,medium,1.9781126505325994,3.3505131186309893,8,0.8316339504454737,0.002,0.04,0.019899748742132402
0.769315090767856,low,1.0310833304104852,4.097245190918516,88,0.5948667865318897,1.0,22,DONE,670.7729189395905,452,690.3028421401978,0.6151410929982735,medium,1.8539330411524861,2.3559507751019813,6,0.242308635798267,0.0016666666666666666,0.037267799624996496,0.016583123951777
0.0825969361769695,low,0.1850062414031374,1.077632597963168,51,0.1473556194815342,0.0,14,DONE,423.56319189071655,341,699.6509230136871,0.6415015961743794,medium,1.8195339958828682,2.700528050292828,30,0.1032073382426611,0.006011904761904762,0.06738295050040916,0.03788535000363543
0.705739960578028,high,1.5777273105736713,4.337745384930821,82,0.3715898299327647,0.0,23,DONE,690.5044031143188,302,704.723623752594,0.4637495132574997,medium,1.5081751578996432,3.227780126778825,17,0.21682700275502625,0.006666666666666666,0.07383352144445562,0.03421744194607968
0.6999602166489547,low,1.6652740451348382,2.730118507322079,10,0.19291914871998211,0.0,24,DONE,699.842826128006,20,728.8201847076416,0.4894989577380217,medium,1.8304808994726454,2.4977242082878526,30,0.15686598890037123,0.00125,0.033071891388307385,0.01243734296383275
0.7615912141198995,medium,1.9592914332315874,1.8418887192527942,33,0.262360101214878,0.0,25,DONE,704.9243080615997,323,754.7297117710114,0.6045093998410637,medium,1.744366885399866,2.6810989353299735,30,0.20546227673671036,0.003611111111111111,0.05350377856738395,0.027118566825454965
0.1267681193918649,low,1.858712670820523,2.3396099653737643,24,0.6174195078454957,0.0,27,DONE,754.9163017272949,54,778.2819089889526,0.45177667911810915,medium,1.946564905839146,2.666918078206029,2,0.08394342567064593,0.0,0.0,0.0
0.447377504434649,medium,0.034151949137893885,0.9806107844748623,23,0.4809603168514784,0.0,18,DONE,629.9730207920074,205,906.4544134140015,0.438047846630038,low,1.9509574293849876,2.2690435599535723,22,0.1843259450808894,0.0,0.0,0.0
0.2675901988080883,high,0.9415413112309239,0.17592164965140367,64,0.7541309682569413,0.0,26,DONE,729.0103659629822,319,1006.8427848815918,0.71761432571793,medium,1.9884573615843593,2.0561154312250975,33,0.03826386885447146,0.0,0.0,0.0
0.8876767934987545,low,1.7025469483149847,0.051367593656601776,37,0.5817288077872542,0.0,30,DONE,1007.0320448875427,472,1019.8762621879578,0.692474818849784,medium,1.7870160975080858,1.9292076056554945,20,0.20214054835973513,0.0,0.0,0.0
0.5374400917980952,high,1.4599242429669703,3.3314562745637377,47,0.06067534704247186,0.0,31,DONE,1020.062940120697,406,1124.599867105484,0.6586574892403125,medium,1.7612872249258082,2.174829385491787,39,0.090644693471181,0.0,0.0,0.0
0.5014911420002621,high,0.9817513626594341,3.4324543030841874,29,0.3985669503426416,1.0,32,DONE,1124.7928886413574,414,1150.5226719379425,0.5967313224117339,high,0.8223926239118386,4.98406748919839,90,0.5948060999170595,0.3782972860472861,0.43542749452132806,0.21352130205537492
0.8389961697926023,high,0.2471968917485713,1.7816373403134869,53,0.970062476984746,0.0,29,DONE,906.6483809947968,107,1186.167438030243,0.6261684899449119,medium,1.9626403036871165,0.7904692403793346,0,0.1103688026280216,0.005,0.06009252125773315,0.036930866343600564
0.971620055276324,medium,0.35122654699144756,2.4255172494050004,9,0.2986856885295915,0.0,33,DONE,1150.718361377716,248,1427.8866283893585,0.600609442553136,medium,1.7434857460703086,1.0336107478519843,3,0.2786528842471759,0.0009090909090909091,0.02874797872880345,0.009045340337332909
0.02295393834287652,low,0.2618364461011551,0.8732698356557054,7,0.1621691627802995,0.0,34,DONE,1186.3673403263092,161,1463.9963700771332,0.3497156458725768,medium,1.746795579862233,1.9690599316787014,5,0.7202668921797251,0.0014285714285714286,0.034992710611188256,0.014214106244380284
0.13156754519994085,low,1.5078832213003717,1.416916310988627,71,0.3121360179021459,0.0,35,DONE,1428.0815048217773,215,1509.1750276088715,0.4780803756849416,medium,1.516830277691655,1.4671129658849167,27,0.05914872533535792,0.0011111111111111111,0.03142696805273545,0.011055415967851333
0.5782879665925571,low,0.8324266003998282,4.122598374366724,39,0.5321940591795825,0.0,37,DONE,1509.3703954219818,343,1562.4800262451172,0.5758048759035483,medium,1.9782267472053943,1.55536435170508,46,0.2570643587421543,0.0011111111111111111,0.03142696805273545,0.011055415967851333
0.6796309934940681,low,0.8041656847786979,4.503885427553502,13,0.10535588834544456,0.0,28,DONE,778.4669833183289,334,1568.4985620975494,0.3615746600827245,medium,1.9635477918037632,1.0245058797950775,9,0.55198807404861,0.0,0.0,0.0
0.014951134658064583,high,1.146879448811694,0.8481887496719115,73,0.6448990294357186,0.0,38,DONE,1562.6771581172943,175,1582.5382335186005,0.3248952892020092,low,1.9092231386135508,1.5576156876946532,41,0.07005595648380036,0.0,0.0,0.0
0.4731309482143781,high,1.4149666345922238,3.9352501316453985,86,0.9127378809330515,0.0,40,DONE,1582.727787733078,131,1629.3271701335907,0.38484159943383334,medium,1.9682753269464388,1.738577499214574,21,0.04443516572413688,0.0,0.0,0.0
0.5526521572307742,medium,0.7879625913367164,1.9754455881602895,11,0.9955563193532956,0.0,36,DONE,1464.190506219864,197,1741.8121633529663,0.3072101446834158,medium,1.9863312689120718,1.625627236269105,18,0.8644096968867093,0.0,0.0,0.0
0.7897358764713053,medium,0.41640950378788694,2.4786753819759966,47,0.72494357145224,0.0,39,DONE,1568.6984570026398,323,1844.9801199436188,0.7305753875955567,medium,1.8282411781552068,2.097241393854128,14,0.22724491781077916,0.0,0.0,0.0
0.8940092065282313,high,0.9145440689652949,3.1499454166541567,31,0.4133704576772478,0.0,41,DONE,1629.5553333759308,82,1914.064512014389,0.47197625132009263,medium,0.5668007353634165,1.054536296524507,42,0.8320522519656385,0.0,0.0,0.0
0.23417923581094713,low,0.6998617177008829,3.9629618500117165,1,0.7118322124436893,0.0,42,DONE,1742.0074145793915,426,2025.0750238895416,0.4926607379358088,medium,0.7386418981952828,1.0040779093003644,2,0.8437738931955612,0.0,0.0,0.0
0.4022745763910132,medium,1.0906280413680465,2.6930529008961446,72,0.906501035665437,0.0,44,DONE,1914.2724709510803,148,2051.245606660843,0.7035624519982827,medium,1.7832557078595956,0.8274508643553614,28,0.13003696586754734,0.0,0.0,0.0
0.7930013774203717,high,0.5832367792700145,0.22402184703508965,79,0.042899021827488136,0.0,43,DONE,1845.1809611320496,362,2122.733781814575,0.6079992746332981,medium,0.3800728510692205,1.8788082313873065,6,0.9922915261278298,0.0,0.0,0.0
0.24135354860191754,low,1.240596759236196,3.519636576963274,59,0.9491689904729358,0.0,47,DONE,2122.931509256363,403,2140.4243907928467,0.07049780206177189,medium,1.9157208488928024,2.036272280056838,20,0.08630479479161927,0.0,0.0,0.0
0.7285338471208503,high,1.6350168176611963,2.244985509806812,68,0.5158347949076258,0.0,46,DONE,2051.443166255951,472,2284.821133852005,0.35737884799922565,medium,1.8514605442286634,1.494031591958256,33,0.9267694526849052,0.0,0.0,0.0
0.9997261044411168,low,0.4321641368031149,0.9123604807260499,19,0.20436851191135358,0.0,45,DONE,2025.2770335674286,486,2304.606583595276,0.5473940387145039,medium,1.6921107671433833,2.414464873264269,40,0.8845749897521006,0.0,0.0,0.0
0.14046675582026596,low,0.2045964335760898,2.3815430601824374,44,0.8016293619005354,0.0,48,DONE,2140.620019197464,347,2417.31170797348,0.527436582973332,medium,0.3267049028249241,1.0239754808296115,10,0.8230178235542763,0.0,0.0,0.0
0.6146371182377106,high,0.11453165624246094,2.829433275794209,91,0.3583923556922711,0.0,49,DONE,2285.020414829254,178,2563.9591467380524,0.3232126225484812,medium,0.42174029055039475,1.1147336005556965,16,0.7411420558294133,0.0,0.0,0.0
0.8603291373389543,low,1.8214876260769737,2.2917871369859673,62,0.6391412066295059,0.0,52,DONE,2564.1694071292877,187,2571.6387634277344,0.4213475073990257,medium,0.5339691581157736,2.3426032290075396,25,0.824086409345545,0.0,0.0,0.0
0.824380029759607,low,0.3713666767388579,4.405868605893893,52,0.3468219806779986,0.0,50,DONE,2304.8130373954773,122,2581.3251485824585,0.4898680660959626,medium,0.18876713278976182,2.165736947176105,14,0.835915322544773,0.0,0.0,0.0
0.3080906189219944,low,1.4868489312560453,3.651337486859974,50,0.536860042338712,0.0,51,DONE,2417.509876012802,421,2595.8623163700104,0.30090702038687106,medium,0.4654192061733088,1.9870210791469198,8,0.9231914303326437,0.0,0.0,0.0
0.10281530555395677,medium,1.1788120362216732,3.8924050174965203,23,0.09013578288651304,1.0,53,DONE,2571.8392944335938,406,2598.628534078598,0.6707566055696594,low,0.23878426853763784,1.6141819610224948,34,0.9282815784538812,0.0011111111111111111,0.03142696805273545,0.011055415967851333
0.9848406053311787,low,0.9226349711604835,2.6132456602507808,75,0.5532548171485452,1.0,55,DONE,2596.076957464218,90,2614.3800959587097,0.6661402057163516,low,1.9863129443527052,0.9064483426846222,9,0.31269839186787773,0.0011111111111111111,0.03142696805273545,0.011055415967851333
0.18050297988691766,low,1.233264277730103,4.158369302850068,42,0.4670912603015076,1.0,57,DONE,2614.5887999534607,129,2628.8916194438934,0.7569474901642887,medium,1.8720399638862852,1.2993080408019906,20,0.34093754953822714,0.0025396825396825397,0.04703343615882239,0.017918940687835026
0.26669447811629843,high,1.3000033228990584,3.368932089960258,83,0.9805401695749687,1.0,54,DONE,2581.5285968780518,84,2635.675035715103,0.7930734222330582,medium,0.009115449139596611,0.9932431895123247,7,0.21098725990283532,0.0,0.0,0.0
0.9303945808461331,low,1.7979525342137226,4.960482058446377,70,0.250889132919918,0.0,56,DONE,2598.8675656318665,474,2661.3812432289124,0.42100736796894606,medium,0.13739300009036873,1.1444833759650999,17,0.9468771315380319,0.0014285714285714286,0.034992710611188256,0.014214106244380284
0.41115156665414726,high,0.7437979551778979,4.693940941369238,29,0.8399059625783252,0.0,58,DONE,2629.102692604065,8,2906.6200757026672,0.7844349774364899,medium,0.2201342181339046,1.2671890011986777,30,0.8163610357625259,0.0014285714285714286,0.034992710611188256,0.014214106244380284
0.7146819796855803,high,0.5510252744907168,3.19861833842251,90,0.7855989998293129,0.0,59,DONE,2635.8764791488647,351,2913.0314457416534,0.7694718614154085,medium,1.9425742705749716,1.307791745409028,26,0.8639377969028925,0.0014285714285714286,0.034992710611188256,0.014214106244380284
0.5326238944565413,high,1.8821460632429505,2.1817883199633976,4,0.32870334085358605,0.0,60,DONE,2661.6007692813873,256,2936.720720767975,0.7751005996166965,low,1.7444703662697172,2.2044619574597943,9,0.20496601048624516,0.0,0.0,0.0
0.8480067273107667,low,0.8462406192749754,0.7517439120839393,60,0.7342093819815805,0.0,62,DONE,2913.23877286911,69,2954.2058334350586,0.5740443873471189,medium,0.3971627258825495,0.5973648259847959,9,0.8962721874447296,0.0,0.0,0.0
0.8639887269836253,medium,1.0682185132260158,3.0087395816951505,25,0.8809074543149508,1.0,64,DONE,2954.4170389175415,366,2970.4681284427643,0.5233751481730465,low,0.3002492792439376,1.596673770230834,7,0.6686814480975596,0.002159090909090909,0.04382004428331555,0.015304671004156037
0.48088687307146,low,0.3241500598563655,3.8260940208088683,93,0.8569735014114263,0.0,61,DONE,2906.827537536621,263,3185.7536387443542,0.41399294617454074,low,0.25208790404193687,1.5021862904591612,15,0.16355509369513035,0.0023376623376623377,0.045287261751071936,0.016770855540112133
0.5856522113518237,low,0.14889767524407557,2.8651464023377224,84,0.26770443005660816,0.0,65,DONE,2970.70556807518,62,3248.2361714839935,0.4258267645593541,low,0.2651872889969143,0.5384606149881894,0,0.242061019064581,0.0,0.0,0.0
0.6920335885990363,medium,0.13733818697650074,1.453928623604891,89,0.1774088615135851,0.0,63,DONE,2936.9233367443085,192,3460.8082592487335,0.5184190267210872,low,0.026359241575107502,0.9725802726710228,14,0.27747166012277574,0.0,0.0,0.0
0.04415646505089475,high,0.09301033928140894,4.378419804806891,52,0.5883299571993237,0.0,66,DONE,3185.970668077469,99,3464.966283798218,0.5706963051457231,low,0.07553981138768041,0.4748944009736312,7,0.1835722862806963,0.0009090909090909091,0.02874797872880345,0.009045340337332909
0.3764101106894375,medium,1.0165278208457664,0.10871558530576587,41,0.5002755252173481,1.0,69,DONE,3465.177165031433,340,3495.8257625102997,0.4079402100570653,low,0.2783841093408835,1.8784701074092174,10,0.7878713526428801,0.0,0.0,0.0
0.1764867035182121,low,1.3331973745949464,3.0745066900520635,86,0.29218082546734037,1.0,68,DONE,3461.016521692276,128,3500.451826810837,0.785199902986968,low,0.25772692584818074,1.521571392146103,26,0.297974098608905,0.00375,0.05697830971323893,0.022122606587430475
0.2240938036195179,low,1.2952822055816566,4.889867570806178,7,0.899781480996683,1.0,71,DONE,3500.6728768348694,165,3517.8028705120087,0.7689786527672594,low,0.02205669199108096,1.4509927026748002,21,0.104176636779391,0.0,0.0,0.0
0.6542076024492021,low,0.5739125456654224,1.5582085914108268,37,0.5612544535944932,0.0,67,DONE,3248.4465930461884,262,3565.756875514984,0.6596399108508119,low,0.020448344499067742,2.830536471139463,11,0.7794258825190334,0.0031978021978021974,0.05324048241250262,0.018789020501077985
0.4617781218898444,high,0.23357647400393342,1.742066342343955,94,0.44959849010847636,0.0,70,DONE,3496.041650533676,100,3773.4005796909332,0.7005860403458443,low,0.009099138383092733,1.3504129985239257,26,0.6227981835531426,0.002197802197802198,0.043983507903713186,0.016075537184975595
0.9664475829669764,high,0.04134992457815479,3.2902707314597004,19,0.07221865022642696,0.0,73,DONE,3565.9695155620575,274,3843.4458034038544,0.6131182153733394,low,0.003977001102604128,0.9591371734393591,24,0.014530155094684836,0.0,0.0,0.0
0.3046859338878494,low,0.6597686784632096,0.45542150717164376,96,0.8057530129656566,0.0,72,DONE,3518.017353773117,74,3891.379085302353,0.6015853882102973,low,0.16091881857911997,1.162513969858779,50,0.22161319230701323,0.00125,0.033071891388307385,0.01243734296383275
0.14941948753666376,low,1.0565917938342122,1.385929515579964,20,0.6954338141572063,0.0,75,DONE,3843.6604676246643,494,3919.386599302292,0.6646782498941713,low,0.1877144586953588,1.1819952809741947,45,0.24448262686397707,0.0,0.0,0.0
0.49380327227470355,low,0.8672449920518807,0.30177764908431975,96,0.8699741149107424,1.0,77,DONE,3919.5966522693634,450,3938.3201434612274,0.638801687099615,low,0.05870764522984963,1.109601053964226,55,0.0816438568144448,0.0016666666666666666,0.037267799624996496,0.016583123951777
0.8168029593887617,low,0.006973936233028962,4.713815295767283,36,0.1878290402132687,0.0,74,DONE,3773.6135251522064,309,4052.168838262558,0.6419907255521551,low,0.054108281285819806,1.0817968854589857,22,0.05439636262532846,0.0,0.0,0.0
0.23111182091136445,high,1.9378598786560906,4.681254323968045,89,0.49807628175562363,0.0,78,DONE,3938.691216945648,167,4103.6448538303375,0.6206872305666988,low,1.971827886598236,1.7890361423948533,40,0.3785266727084791,0.0,0.0,0.0
0.20367663505670727,high,0.9495023318999465,0.6998868614885807,9,0.9151836878820164,1.0,80,DONE,4104.017653226852,495,4164.269073724747,0.18572210640297654,low,1.1865473872755472,4.238188279853302,93,0.35989069447036887,0.5531974691974694,0.4003076434310653,0.29482845839852545
0.10929805354065651,medium,0.6657066541314168,2.0833568524478414,46,0.3820796663753309,0.0,76,DONE,3891.6079754829407,256,4170.132737874985,0.74762321325647,low,0.14132736189239362,1.407956719759119,35,0.47113434089949047,0.0,0.0,0.0
0.22004492412082796,medium,1.2157449274485728,4.826286352571391,26,0.2687087403325826,0.0,79,DONE,4052.5530388355255,322,4194.722048997879,0.7272559491721433,low,0.09214592355371455,1.5243104423614153,4,0.395115626083066,0.0,0.0,0.0
0.18106267349170255,high,1.1091222219703862,3.7462059498753955,31,0.9847255575374372,1.0,81,DONE,4164.637687206268,365,4250.923982620239,0.7378901257018355,low,0.1126282869582367,1.4359094533359904,15,0.2946983314256278,0.0,0.0,0.0
0.20788288611879907,medium,0.9139161776160121,0.1294151212602779,42,0.9634718344516722,0.0,82,DONE,4170.528747081757,462,4265.339579105377,0.21604014522597298,high,1.2039840600789486,4.351073622494657,21,0.9601716110155474,0.5595053280053279,0.4139701971624669,0.2740215170388022
0.16820707275471164,medium,1.0373786014671433,3.3129195380464984,22,0.9827556070464836,1.0,84,DONE,4251.311017274857,358,4302.448220252991,0.8227172056028581,low,0.4209139589262122,1.820870455506173,23,0.025042852429341705,0.0008333333333333333,0.027638539919628332,0.0082915619758885
0.18499892571924,low,1.2406134377912585,4.0011375625773,43,0.9268197978444743,1.0,86,DONE,4302.826420307159,210,4320.103386163712,0.16917050372353182,medium,1.0058226721988066,4.492113458732691,15,0.8693985827486945,0.6068668831168832,0.37677574550003967,0.3108367849785021
0.15301006460328592,high,1.1299607011079018,4.122111303757941,47,0.9822815388313485,1.0,83,DONE,4195.0905585289,445,4328.469368219376,0.09987629105176905,high,1.145837227806524,3.9498144681230003,9,0.9520508289981233,0.7165753968253967,0.36690939493862823,0.26167268370177954
0.1809538933977513,medium,1.2766815308421866,3.8829125484022393,34,0.9453363805505632,1.0,85,DONE,4265.716287612915,201,4374.023817777634,0.181893761986715,high,1.3263888741197396,3.918953042438301,8,0.877619752254484,0.7240674603174603,0.35803119018371693,0.2675956652909656
0.1776014097490605,low,1.1873362309825588,3.4081534212207383,9,0.9956358325105562,0.0,87,DONE,4320.4776248931885,95,4376.2689690589905,0.21430837942591807,high,1.1323895871272818,4.514958992408197,17,0.9023704162583256,0.6792196137196136,0.3742246864669768,0.27899142298086055
0.15564344588380452,low,1.2597829664630682,4.41316306018025,80,0.9282314317749117,1.0,89,DONE,4374.592141389847,371,4402.005228281021,0.1170462024985691,high,1.2710804645487197,4.624077854287476,30,0.9220734455506158,0.7324617604617604,0.357961948258983,0.2604318980494755
0.170481674073635,medium,1.2059152519762297,4.888827424998332,74,0.9468568764475971,0.0,90,DONE,4376.76709985733,353,4513.745883703232,0.17226252504488557,high,1.0367986290379745,4.866248875916301,86,0.9936602750573545,0.6930786435786435,0.372209796056388,0.27236098309686957
0.19084118589082308,high,1.3056128946811836,3.140068931778257,33,0.9829709379862672,1.0,88,DONE,4329.040678977966,409,4535.187126398087,0.1739236952189789,high,1.2530335937475259,4.499375309626128,48,0.9644983993343131,0.742513555888556,0.3669505832988725,0.23776973025788006
0.20136510671361135,high,1.223195434617659,4.253080721349492,28,0.8993159076318306,1.0,93,DONE,4535.730884313583,159,4575.366981506348,0.11065265935589304,high,1.2696855296223126,4.309192476774856,12,0.9012282099417515,0.7717590187590188,0.3082330975767096,0.2848497731812363
0.18743822242625685,high,1.2019382823321934,2.846284405842005,80,0.9938246018243476,0.0,91,DONE,4402.4146296978,161,4594.2491862773895,0.18957265865118653,low,1.3436951378377515,4.326886447789702,43,0.9572541973669508,0.7030743145743148,0.3759928835168034,0.25959617544349783
0.1583229727118587,low,1.2264343333581635,4.944696244014126,62,0.9598896469450794,1.0,92,DONE,4514.109713792801,483,4620.563678264618,0.1677421252217847,high,1.061789088704908,3.918642829396107,31,0.9274289024845229,0.7840829725829724,0.33409328319458226,0.2401635751163921
0.15284103389794984,high,1.248607362825799,4.172765560856998,37,0.9480671894907275,1.0,94,DONE,4576.061286211014,223,4658.000376224518,0.1746786586907684,high,0.9747041248704258,4.443453346404436,27,0.9112405397844129,0.7741933827042523,0.31737621584663933,0.27219538294406637
0.16426281308542548,low,1.240016283657553,4.364343286508189,68,0.9303094611498306,1.0,96,DONE,4621.008878469467,250,4664.075242996216,0.17695796391330135,high,1.3048886746689075,4.062306459602756,28,0.9341738826052591,0.8586255411255411,0.2811537370593054,0.20576758099856202
0.1543345462713426,medium,1.3014565068055102,4.534858740183541,87,0.9365152936492638,0.0,98,DONE,4664.448292016983,104,4698.458252191544,0.17172841350597995,low,1.077234134396801,4.422125750709317,31,0.9324559768659414,0.7884795482295481,0.3278605786031833,0.24348920150853057
0.151125079967437,high,1.1593831120662434,3.741007103940594,1,0.9502282177926852,1.0,97,DONE,4658.428287982941,4,4720.131988763809,0.18552515413646323,high,1.2116026683401029,3.4803716640762574,41,0.9702341158384779,0.8120193278943281,0.3085558072790165,0.23966070352639368
0.15778279384662583,medium,1.1656956552716717,4.2450939548195965,16,0.9778177691635043,0.0,100,DONE,4720.563066244125,277,4796.808354616165,0.19436532503459414,high,0.9846812271516627,4.159496843787882,28,0.9286017190139828,0.7878484570984571,0.28283277923161226,0.29520989945826637
0.15648094854620898,high,1.2965487493262677,4.890758261923141,48,0.9989503764521352,0.0,95,DONE,4594.660226821899,222,4817.911187887192,0.1829918949237902,high,1.155805897547636,4.189078000720257,35,0.8755315852328474,0.6536795178505708,0.44492916786571196,0.1685842263544863
0.17266771233673794,low,1.2523216535201638,3.911977274059718,48,0.9505407965913755,0.0,99,DONE,4698.953613996506,118,4848.616285085678,0.11075461824142635,high,1.1168290415168993,3.6746752077755813,7,0.960131147557254,0.6155859695859699,0.45564807842645066,0.17036640590548913
0.15293821120606024,low,1.3548667902917806,3.9608650693526126,47,0.9588270166246953,1.0,102,DONE,4848.61520075798,359,4880.6923842430115,0.1640118989483511,high,1.23034169041155,4.553386839518234,37,0.8770330120987194,0.6402185037185039,0.44794007349532367,0.1723034003493476
0.21490114289463091,high,1.2618976571915597,4.049588531500611,17,0.9649595277248024,1.0,101,DONE,4797.487020015717,78,4906.867879629135,0.19032656953334967,high,1.1897839351040382,3.518065618019017,10,0.923588606547046,0.6420758159968688,0.441716140904318,0.1862828853475812
0.20548618192343282,high,1.3527749672381526,3.896762624945138,19,0.9979786242222675,0.0,104,DONE,4881.190513849258,411,4928.409030914307,0.18779873212626738,high,1.3363264073960062,3.9874682890697146,5,0.9430071020195461,0.6291252467339423,0.46492634060821664,0.13103498946674677
0.2251656687394479,high,1.1843632908157722,3.869367905568247,58,0.9445720781905076,1.0,103,DONE,4849.1070330142975,37,4937.572044610977,0.14068335482418837,high,1.023703621342408,3.8609850069046083,7,0.9448084056873336,0.6568875130717234,0.4399739867528428,0.1783513364765705
0.18870042597333428,high,1.2294307010616385,3.107581129445453,50,0.9202261877901748,1.0,105,DONE,4907.332229137421,214,5024.786574602127,0.1544968874760062,high,1.280428071803795,3.8396885411868467,41,0.9509236701908103,0.7177205111194276,0.4410451740084002,0.08987176153717372
